FileType=PCF,,,,,,,,,
NHL=14,,,,,,,,,
Date=7/16/2025,3:24 PM,,,,,,,,
Facility=APL,,,,,,,,,
Serial=1250069-2,,,,,,,,,
Customer=Carleton University,,,,,,,,,
NP=5,,,,,,,,,
Mach=0.059000,,,,,,,,,
Calibration=1:1,,,,,,,,,
CalPts=2074,,,,,,,,,
TstPts=302,,,,,,,,,
PortNumbering=AP Standard,,,,,,,,,
Units=Torr C m/s kg/m^3 deg mm,,,,,,,,,
Theta[deg],Phi[deg],P1[Torr],P2[Torr],P3[Torr],P4[Torr],P5[Torr],Pt[Torr],"Ps[Abs,Torr]",To[C]
13.797551,132.65693,1.479688,0.391115,1.291418,1.360219,0.378563,1.6388,706.62639,33.873567
13.797491,142.11919,1.481461,0.334354,1.361968,1.279888,0.446113,1.63355,706.62317,33.90745
13.799918,151.60378,1.492479,0.293845,1.423567,1.1954,0.525788,1.637896,706.62466,33.89021
13.807448,161.10654,1.501688,0.267166,1.466967,1.103972,0.613357,1.639506,706.62609,33.892806
13.803869,170.53989,1.504639,0.254172,1.490864,1.004904,0.707845,1.632114,706.62278,33.93048
16.105379,171.82886,1.449045,0.115038,1.541585,0.946891,0.654923,1.634424,706.62498,33.936322
16.102783,163.68102,1.436805,0.124063,1.517275,1.040728,0.559531,1.631613,706.62866,33.951666
16.096289,155.49577,1.429523,0.144916,1.478252,1.136155,0.465664,1.633306,706.62989,33.949875
16.10381,147.31083,1.426349,0.177278,1.432131,1.230772,0.383426,1.637886,706.63701,33.977837
16.099346,139.10556,1.422236,0.224532,1.368197,1.318305,0.30835,1.641085,706.63213,34.004995
16.10345,130.95451,1.415262,0.279227,1.293027,1.390843,0.245126,1.641443,706.62963,33.969243
16.092227,122.75421,1.413012,0.349017,1.206392,1.455482,0.193352,1.641036,706.63805,33.986587
16.093865,114.59378,1.408447,0.424381,1.107598,1.504182,0.146123,1.639769,706.63764,33.992481
16.097236,106.39079,1.411552,0.512466,1.010889,1.546349,0.11623,1.643797,706.64032,33.990144
16.093169,98.187691,1.409917,0.606104,0.910019,1.569005,0.099401,1.642724,706.64003,33.996739
16.1,90,1.413052,0.707323,0.808706,1.584776,0.092898,1.643415,706.63813,33.981628
16.091462,81.856982,1.408909,0.805144,0.708222,1.577196,0.099361,1.634618,706.63939,34.00915
16.093841,73.652598,1.417169,0.912924,0.618001,1.569993,0.12069,1.63812,706.64586,33.978227
16.088837,65.447508,1.427973,1.018584,0.533388,1.55001,0.155372,1.640251,706.64467,33.982044
16.085658,57.284167,1.440859,1.120771,0.463141,1.519451,0.205845,1.643187,706.64909,33.992533
16.095448,49.080117,1.448816,1.212174,0.396495,1.471189,0.260048,1.641001,706.64696,34.016731
16.090063,40.92464,1.460181,1.29631,0.345952,1.412843,0.330484,1.640742,706.644,33.959559
16.093417,32.714214,1.474358,1.371843,0.304818,1.341766,0.41002,1.642655,706.64484,33.950264
16.084996,24.523568,1.484834,1.431873,0.267986,1.261867,0.49217,1.642079,706.64221,33.97737
16.090827,16.332132,1.492538,1.473881,0.248151,1.171194,0.585142,1.637653,706.64484,33.976306
16.093016,8.177801,1.50364,1.50599,0.23852,1.082364,0.682864,1.639148,706.65036,33.980096
16.1,0,1.514067,1.524235,0.23845,0.989401,0.785985,1.638413,706.65447,33.991702
16.094799,-8.220683,1.53029,1.531417,0.249219,0.89923,0.891694,1.643961,706.65812,33.976098
16.094346,-16.373707,1.538749,1.519133,0.275104,0.809634,0.995978,1.641617,706.66956,33.954314
16.090188,-24.562994,1.532068,1.491669,0.244654,0.682308,1.077903,1.634166,706.67152,33.970568
16.100176,-32.750651,1.540503,1.452855,0.288247,0.598455,1.174621,1.633893,706.6705,33.981239
16.098254,-40.957366,1.558842,1.410116,0.350338,0.523588,1.278532,1.648109,706.66915,34.027999
16.104895,-49.108475,1.560267,1.338527,0.419319,0.453623,1.359882,1.64347,706.6663,33.980096
16.096177,-57.30758,1.567212,1.258594,0.489333,0.395268,1.418689,1.646077,706.65909,33.970801
16.100208,-65.465504,1.564013,1.163197,0.579013,0.344899,1.470325,1.641592,706.65784,34.021145
16.105836,-73.664783,1.563551,1.061437,0.665106,0.304922,1.496284,1.640708,706.66479,34.010292
16.103836,-81.863115,1.561683,0.953299,0.767273,0.276475,1.519377,1.639193,706.66677,33.983212
16.1,-90,1.570743,0.851792,0.883265,0.263684,1.541898,1.651437,706.67033,33.985938
16.105542,-98.181526,1.562229,0.737763,0.984478,0.258299,1.525894,1.647409,706.66906,33.990715
16.109229,-106.37858,1.561455,0.671166,1.096913,0.330569,1.496507,1.645218,706.66141,33.999465
16.105232,-114.57576,1.55532,0.574706,1.19233,0.349847,1.461672,1.645685,706.66478,33.999024
16.102741,-122.73078,1.543448,0.483378,1.277191,0.37674,1.408387,1.643554,706.65972,33.958806
16.112892,-130.92615,1.537646,0.400116,1.356822,0.416011,1.34418,1.647389,706.65525,33.97158
16.107532,-139.07284,1.528685,0.328408,1.42704,0.468615,1.268633,1.648352,706.6527,33.990923
16.110565,-147.27441,1.505344,0.262621,1.470434,0.525197,1.169366,1.632775,706.6582,33.982615
16.101477,-155.45637,1.504728,0.213653,1.520867,0.599885,1.081042,1.645417,706.6607,33.96566
16.1063,-163.63947,1.498415,0.174695,1.553671,0.682079,0.981125,1.649182,706.66804,34.02774
16.10716,-171.78602,1.482415,0.140763,1.562458,0.766911,0.868576,1.644697,706.67322,33.997726
16.1,-180,1.469455,0.127347,1.561022,0.858577,0.762877,1.642665,706.67033,33.984147
18.4,-180,1.400167,-0.029391,1.603234,0.783059,0.701044,1.645735,706.66518,33.992455
18.400232,-172.79992,1.413052,-0.011693,1.603468,0.689933,0.812068,1.645397,706.66264,34.01886
18.411979,-165.58435,1.420478,0.015553,1.587165,0.601311,0.913401,1.642486,706.6599,34.019224
18.409924,-158.39379,1.433711,0.052951,1.569576,0.518844,1.024242,1.643817,706.6691,33.985289
18.407908,-151.18706,1.447351,0.104035,1.529614,0.448865,1.119489,1.643102,706.66185,33.988223
18.410559,-143.98113,1.459491,0.15947,1.482683,0.383431,1.214191,1.643534,706.65811,33.994818
18.412981,-136.80188,1.47634,0.229574,1.428063,0.33261,1.301491,1.648348,706.64218,34.002555
18.411851,-129.59159,1.476101,0.302483,1.348104,0.281407,1.370457,1.637181,706.64705,34.019613
18.40976,-122.38167,1.486756,0.383714,1.273898,0.242623,1.439165,1.638721,706.64552,33.996739
18.410394,-115.18967,1.499378,0.477193,1.181372,0.217612,1.487129,1.643365,706.64916,34.048485
18.406858,-108.00131,1.502791,0.570628,1.091702,0.198518,1.525635,1.637881,706.65502,34.000997
18.406053,-100.82602,1.51657,0.672582,0.996236,0.188524,1.554625,1.645034,706.65287,34.014654
18.408961,-93.604132,1.514335,0.773189,0.894014,0.188474,1.560561,1.637002,706.66768,34.0287
18.40822,-86.435381,1.524806,0.880925,0.795075,0.195279,1.566705,1.644652,706.66698,34.061752
18.403825,-79.212935,1.527359,0.983296,0.700573,0.214711,1.558365,1.643008,706.66965,34.056403
18.403179,-72.036523,1.515,1.076994,0.608504,0.243532,1.528189,1.629904,706.66682,34.051782
18.405304,-64.846488,1.526773,1.180701,0.520647,0.284805,1.495191,1.641572,706.68294,34.058351
18.403318,-57.65226,1.520892,1.266258,0.445333,0.330469,1.449765,1.637325,706.68179,34.059415
18.404137,-50.439562,1.521667,1.348894,0.371673,0.386207,1.389606,1.644001,706.68277,34.049056
18.404098,-43.225969,1.523405,1.424119,0.309631,0.450658,1.324693,1.650603,706.67397,34.052068
18.400638,-36.042953,1.513346,1.478218,0.254753,0.519857,1.238148,1.646003,706.65829,34.053781
18.397095,-28.832801,1.502885,1.520062,0.210529,0.595549,1.145528,1.643028,706.64235,34.072683
18.398389,-21.621467,1.496199,1.552658,0.171461,0.678518,1.046684,1.647051,706.63018,34.037969
