Time (s),Voltage (V),Pressure
0.483887, -0.278923, -30.681517
0.524537, -0.278923, -30.681517
0.550655, -0.278923, -30.681517
0.571748, -0.278923, -30.681517
0.617600, -0.278923, -30.681517
0.629730, -0.278923, -30.681517
0.632107, -0.278923, -30.681517
0.634272, -0.278923, -30.681517
0.636662, -0.278923, -30.681517
0.638757, -0.276373, -30.401021
0.640823, -0.276373, -30.401021
0.642982, -0.276373, -30.401021
0.644969, -0.276373, -30.401021
0.646863, -0.278923, -30.681517
0.648642, -0.278923, -30.681517
0.652114, -0.278923, -30.681517
0.653958, -0.278923, -30.681517
0.655775, -0.278923, -30.681517
0.657555, -0.278923, -30.681517
0.659380, -0.278923, -30.681517
0.661095, -0.278923, -30.681517
0.662806, -0.276373, -30.401021
0.664535, -0.278923, -30.681517
0.666394, -0.276373, -30.401021
0.668280, -0.278923, -30.681517
0.670243, -0.278923, -30.681517
0.672054, -0.278923, -30.681517
0.673783, -0.278923, -30.681517
0.675987, -0.278923, -30.681517
0.677922, -0.278923, -30.681517
0.679618, -0.281473, -30.962013
0.681296, -0.281473, -30.962013
0.683013, -0.281473, -30.962013
0.684856, -0.281473, -30.962013
0.686680, -0.278923, -30.681517
0.688555, -0.278923, -30.681517
0.690419, -0.278923, -30.681517
0.692173, -0.278923, -30.681517
0.693927, -0.278923, -30.681517
0.695815, -0.278923, -30.681517
0.697658, -0.278923, -30.681517
0.699521, -0.278923, -30.681517
0.701601, -0.278923, -30.681517
0.703622, -0.278923, -30.681517
0.705508, -0.278923, -30.681517
0.707320, -0.278923, -30.681517
0.709072, -0.278923, -30.681517
0.710798, -0.278923, -30.681517
0.712533, -0.278923, -30.681517
0.714275, -0.278923, -30.681517
0.716210, -0.278923, -30.681517
0.719238, -0.276373, -30.401021
0.722181, -0.278923, -30.681517
0.724259, -0.278923, -30.681517
0.726506, -0.278923, -30.681517
0.728542, -0.278923, -30.681517
0.730468, -0.278923, -30.681517
0.732415, -0.278923, -30.681517
0.734313, -0.278923, -30.681517
0.736220, -0.278923, -30.681517
0.738271, -0.278923, -30.681517
0.740155, -0.276373, -30.401021
0.741892, -0.278923, -30.681517
0.743622, -0.278923, -30.681517
0.745352, -0.281473, -30.962013
0.747289, -0.281473, -30.962013
0.749182, -0.278923, -30.681517
0.751191, -0.281473, -30.962013
0.753111, -0.281473, -30.962013
0.754917, -0.278923, -30.681517
0.756743, -0.281473, -30.962013
0.758726, -0.278923, -30.681517
0.760472, -0.278923, -30.681517
0.762352, -0.278923, -30.681517
0.764082, -0.278923, -30.681517
