Time (s),Voltage (V),Pressure
0.492516, 0.261669, 28.783573
0.533082, 0.259119, 28.503078
0.561827, 0.261669, 28.783573
0.583196, 0.261669, 28.783573
0.627458, 0.261669, 28.783573
0.639692, 0.259119, 28.503078
0.642001, 0.259119, 28.503078
0.644479, 0.259119, 28.503078
0.646575, 0.259119, 28.503078
0.648903, 0.259119, 28.503078
0.651138, 0.259119, 28.503078
0.653133, 0.259119, 28.503078
0.654919, 0.259119, 28.503078
0.656678, 0.261669, 28.783573
0.658443, 0.259119, 28.503078
0.661875, 0.259119, 28.503078
0.664784, 0.259119, 28.503078
0.666635, 0.259119, 28.503078
0.668296, 0.259119, 28.503078
0.670302, 0.261669, 28.783573
0.672644, 0.261669, 28.783573
0.674505, 0.264219, 29.064069
0.676350, 0.264219, 29.064069
0.678220, 0.264219, 29.064069
0.680396, 0.264219, 29.064069
0.682273, 0.261669, 28.783573
0.684189, 0.264219, 29.064069
0.686001, 0.264219, 29.064069
0.687830, 0.264219, 29.064069
0.689532, 0.264219, 29.064069
0.691249, 0.264219, 29.064069
0.693064, 0.264219, 29.064069
0.694966, 0.264219, 29.064069
0.696808, 0.264219, 29.064069
0.698734, 0.259119, 28.503078
0.700473, 0.261669, 28.783573
0.702227, 0.261669, 28.783573
0.704137, 0.259119, 28.503078
0.705866, 0.261669, 28.783573
0.707573, 0.261669, 28.783573
0.709282, 0.261669, 28.783573
0.711161, 0.259119, 28.503078
0.713235, 0.259119, 28.503078
0.715139, 0.259119, 28.503078
0.716877, 0.259119, 28.503078
0.718608, 0.259119, 28.503078
0.720346, 0.259119, 28.503078
0.722279, 0.256569, 28.222582
0.724110, 0.259119, 28.503078
0.725917, 0.259119, 28.503078
0.727756, 0.259119, 28.503078
0.729655, 0.259119, 28.503078
0.731517, 0.259119, 28.503078
0.733433, 0.261669, 28.783573
0.735328, 0.259119, 28.503078
0.737256, 0.259119, 28.503078
0.739181, 0.261669, 28.783573
0.741049, 0.261669, 28.783573
0.742886, 0.264219, 29.064069
0.744690, 0.264219, 29.064069
