Time (s),Voltage (V),Pressure
0.852207, 2.950391, 268.223584
1.003409, 2.950391, 268.223584
1.067949, 2.950391, 268.223584
1.112866, 2.950391, 268.223584
1.213415, 2.952940, 268.455310
1.238382, 2.950391, 268.223584
1.243049, 2.950391, 268.223584
1.247139, 2.950391, 268.223584
1.251047, 2.950391, 268.223584
1.254957, 2.950391, 268.223584
1.259654, 2.950391, 268.223584
1.264222, 2.950391, 268.223584
1.267702, 2.950391, 268.223584
1.271114, 2.952940, 268.455310
1.276837, 2.952940, 268.455310
1.280894, 2.950391, 268.223584
1.284259, 2.950391, 268.223584
1.287513, 2.950391, 268.223584
1.290706, 2.950391, 268.223584
1.294685, 2.950391, 268.223584
1.299551, 2.952940, 268.455310
1.304541, 2.950391, 268.223584
1.309235, 2.952940, 268.455310
1.313348, 2.950391, 268.223584
1.316459, 2.950391, 268.223584
1.319591, 2.950391, 268.223584
1.323188, 2.950391, 268.223584
1.328693, 2.950391, 268.223584
1.335246, 2.950391, 268.223584
1.344393, 2.950391, 268.223584
1.351208, 2.952940, 268.455310
1.355547, 2.952940, 268.455310
1.361040, 2.952940, 268.455310
1.379078, 2.950391, 268.223584
1.396398, 2.950391, 268.223584
1.427368, 2.950391, 268.223584
1.434386, 2.950391, 268.223584
1.438409, 2.950391, 268.223584
1.441898, 2.950391, 268.223584
1.446334, 2.950391, 268.223584
1.454513, 2.950391, 268.223584
1.481695, 2.952940, 268.455310
1.490960, 2.950391, 268.223584
1.495166, 2.950391, 268.223584
1.498661, 2.947842, 267.991858
1.502776, 2.950391, 268.223584
1.525168, 2.950391, 268.223584
1.544509, 2.950391, 268.223584
1.549307, 2.950391, 268.223584
1.552449, 2.952940, 268.455310
1.555327, 2.952940, 268.455310
1.561202, 2.950391, 268.223584
1.565520, 2.950391, 268.223584
1.585423, 2.950391, 268.223584
1.604535, 2.950391, 268.223584
1.610194, 2.950391, 268.223584
1.613864, 2.950391, 268.223584
1.618170, 2.950391, 268.223584
1.628420, 2.952940, 268.455310
1.640191, 2.950391, 268.223584
1.645550, 2.950391, 268.223584
1.649133, 2.950391, 268.223584
1.652882, 2.947842, 267.991858
1.656892, 2.950391, 268.223584
1.661134, 2.950391, 268.223584
1.667258, 2.950391, 268.223584
1.673799, 2.952940, 268.455310
1.677600, 2.952940, 268.455310
1.681361, 2.952940, 268.455310
1.685668, 2.950391, 268.223584
1.693335, 2.950391, 268.223584
1.712261, 2.947842, 267.991858
1.738590, 2.947842, 267.991858
1.748135, 2.947842, 267.991858
1.752703, 2.950391, 268.223584
1.756129, 2.950391, 268.223584
1.760800, 2.952940, 268.455310
1.764979, 2.952940, 268.455310
1.770152, 2.950391, 268.223584
1.774552, 2.950391, 268.223584
1.778409, 2.950391, 268.223584
1.782446, 2.947842, 267.991858
1.788952, 2.950391, 268.223584
1.804441, 2.950391, 268.223584
1.830914, 2.950391, 268.223584
1.852140, 2.952940, 268.455310
1.857652, 2.950391, 268.223584
1.861919, 2.950391, 268.223584
1.866256, 2.950391, 268.223584
1.872297, 2.950391, 268.223584
1.881512, 2.950391, 268.223584
1.892008, 2.950391, 268.223584
1.914729, 2.950391, 268.223584
1.930967, 2.952940, 268.455310
1.935798, 2.950391, 268.223584
1.939756, 2.952940, 268.455310
1.943955, 2.950391, 268.223584
1.949072, 2.950391, 268.223584
1.954206, 2.950391, 268.223584
1.975514, 2.950391, 268.223584
2.235544, 2.950391, 268.223584
2.240449, 2.950391, 268.223584
2.244148, 2.950391, 268.223584
2.248069, 2.952940, 268.455310
2.252680, 2.952940, 268.455310
2.257601, 2.950391, 268.223584
2.263311, 2.950391, 268.223584
2.282845, 2.947842, 267.991858
2.307391, 2.947842, 267.991858
2.324492, 2.950391, 268.223584
2.332811, 2.950391, 268.223584
2.339542, 2.950391, 268.223584
2.346880, 2.950391, 268.223584
2.354674, 2.950391, 268.223584
2.358776, 2.950391, 268.223584
2.365366, 2.950391, 268.223584
2.369200, 2.950391, 268.223584
2.373433, 2.947842, 267.991858
2.379797, 2.950391, 268.223584
2.401842, 2.950391, 268.223584
2.445756, 2.950391, 268.223584
2.461622, 2.952940, 268.455310
2.467609, 2.950391, 268.223584
2.470845, 2.950391, 268.223584
