Time (s),Voltage (V),Pressure
0.848449, 0.036956, 3.360320
0.963696, 0.039505, 3.592046
1.050551, 0.039505, 3.592046
1.090167, 0.039505, 3.592046
1.187406, 0.036956, 3.360320
1.207734, 0.039505, 3.592046
1.213071, 0.039505, 3.592046
1.216635, 0.039505, 3.592046
1.220189, 0.039505, 3.592046
1.223437, 0.039505, 3.592046
1.227021, 0.039505, 3.592046
1.231470, 0.039505, 3.592046
1.235723, 0.039505, 3.592046
1.238999, 0.036956, 3.360320
1.242461, 0.039505, 3.592046
1.250642, 0.039505, 3.592046
1.254256, 0.039505, 3.592046
1.261374, 0.039505, 3.592046
1.269134, 0.039505, 3.592046
1.275367, 0.039505, 3.592046
1.281507, 0.039505, 3.592046
1.287754, 0.036956, 3.360320
1.293511, 0.039505, 3.592046
1.298800, 0.039505, 3.592046
1.303427, 0.039505, 3.592046
1.307879, 0.039505, 3.592046
1.312153, 0.039505, 3.592046
1.316354, 0.039505, 3.592046
1.320595, 0.039505, 3.592046
1.324992, 0.039505, 3.592046
1.330060, 0.039505, 3.592046
1.334971, 0.039505, 3.592046
1.339703, 0.039505, 3.592046
1.343941, 0.039505, 3.592046
1.347941, 0.039505, 3.592046
1.351799, 0.039505, 3.592046
1.355503, 0.039505, 3.592046
1.359350, 0.039505, 3.592046
1.363251, 0.039505, 3.592046
1.367233, 0.036956, 3.360320
1.371163, 0.039505, 3.592046
1.375339, 0.039505, 3.592046
1.379580, 0.036956, 3.360320
1.383882, 0.039505, 3.592046
1.388058, 0.039505, 3.592046
1.392116, 0.039505, 3.592046
1.395983, 0.036956, 3.360320
1.399838, 0.039505, 3.592046
1.404045, 0.039505, 3.592046
1.408252, 0.039505, 3.592046
1.412540, 0.039505, 3.592046
1.416770, 0.039505, 3.592046
1.420653, 0.036956, 3.360320
1.423868, 0.039505, 3.592046
1.429033, 0.039505, 3.592046
1.432362, 0.039505, 3.592046
1.436715, 0.036956, 3.360320
1.441239, 0.039505, 3.592046
1.445456, 0.039505, 3.592046
1.449385, 0.036956, 3.360320
1.453553, 0.039505, 3.592046
1.457358, 0.039505, 3.592046
1.461344, 0.039505, 3.592046
1.465427, 0.036956, 3.360320
1.469360, 0.036956, 3.360320
1.473605, 0.039505, 3.592046
1.476855, 0.039505, 3.592046
1.479546, 0.039505, 3.592046
1.482441, 0.039505, 3.592046
1.485804, 0.039505, 3.592046
1.489216, 0.039505, 3.592046
1.492521, 0.036956, 3.360320
1.495983, 0.039505, 3.592046
1.499451, 0.039505, 3.592046
1.503809, 0.039505, 3.592046
1.507742, 0.039505, 3.592046
1.511035, 0.039505, 3.592046
1.514359, 0.039505, 3.592046
1.517581, 0.039505, 3.592046
1.521062, 0.039505, 3.592046
1.524711, 0.039505, 3.592046
1.528349, 0.039505, 3.592046
1.532027, 0.039505, 3.592046
1.536486, 0.039505, 3.592046
1.540040, 0.039505, 3.592046
1.543542, 0.036956, 3.360320
1.547013, 0.036956, 3.360320
1.551305, 0.039505, 3.592046
1.554789, 0.039505, 3.592046
1.558815, 0.036956, 3.360320
1.561926, 0.036956, 3.360320
1.565122, 0.039505, 3.592046
1.568024, 0.039505, 3.592046
1.573100, 0.036956, 3.360320
1.577875, 0.036956, 3.360320
1.582858, 0.036956, 3.360320
1.587211, 0.036956, 3.360320
1.590588, 0.039505, 3.592046
1.594584, 0.039505, 3.592046
1.600880, 0.039505, 3.592046
1.745623, 0.036956, 3.360320
1.752022, 0.039505, 3.592046
1.764586, 0.036956, 3.360320
1.770256, 0.036956, 3.360320
1.774836, 0.036956, 3.360320
1.777346, 0.039505, 3.592046
1.779697, 0.036956, 3.360320
1.782378, 0.039505, 3.592046
1.786599, 0.039505, 3.592046
1.790333, 0.036956, 3.360320
1.792975, 0.039505, 3.592046
1.796951, 0.039505, 3.592046
1.800596, 0.036956, 3.360320
1.804591, 0.039505, 3.592046
1.808338, 0.039505, 3.592046
1.812416, 0.039505, 3.592046
1.815976, 0.039505, 3.592046
1.820628, 0.039505, 3.592046
1.824906, 0.036956, 3.360320
1.828776, 0.036956, 3.360320
1.832582, 0.039505, 3.592046
1.836103, 0.039505, 3.592046
1.840140, 0.039505, 3.592046
1.844792, 0.036956, 3.360320
1.851640, 0.036956, 3.360320
1.873232, 0.039505, 3.592046
1.878833, 0.039505, 3.592046
1.882455, 0.036956, 3.360320
1.885429, 0.039505, 3.592046
1.889372, 0.036956, 3.360320
1.898071, 0.036956, 3.360320
1.920687, 0.039505, 3.592046
1.943934, 0.039505, 3.592046
1.949404, 0.039505, 3.592046
1.953233, 0.039505, 3.592046
1.956435, 0.036956, 3.360320
1.969591, 0.039505, 3.592046
1.984601, 0.036956, 3.360320
1.990138, 0.036956, 3.360320
1.993657, 0.036956, 3.360320
1.996800, 0.036956, 3.360320
2.004503, 0.036956, 3.360320
2.025871, 0.036956, 3.360320
2.036353, 0.039505, 3.592046
2.040378, 0.039505, 3.592046
2.043453, 0.036956, 3.360320
2.046881, 0.039505, 3.592046
2.051157, 0.036956, 3.360320
2.056788, 0.039505, 3.592046
2.072100, 0.039505, 3.592046
2.084068, 0.036956, 3.360320
2.088084, 0.036956, 3.360320
2.091354, 0.039505, 3.592046
2.094435, 0.039505, 3.592046
2.100405, 0.039505, 3.592046
2.107063, 0.039505, 3.592046
2.114875, 0.036956, 3.360320
2.123567, 0.036956, 3.360320
2.132555, 0.039505, 3.592046
2.139679, 0.036956, 3.360320
2.146285, 0.036956, 3.360320
2.153687, 0.039505, 3.592046
2.157376, 0.039505, 3.592046
2.161023, 0.039505, 3.592046
2.164726, 0.039505, 3.592046
2.168872, 0.036956, 3.360320
2.173081, 0.036956, 3.360320
2.177344, 0.039505, 3.592046
2.192611, 0.039505, 3.592046
2.207508, 0.039505, 3.592046
2.211871, 0.036956, 3.360320
2.215266, 0.036956, 3.360320
2.219128, 0.036956, 3.360320
2.223025, 0.039505, 3.592046
2.227557, 0.036956, 3.360320
2.244871, 0.036956, 3.360320
2.263305, 0.036956, 3.360320
2.269344, 0.039505, 3.592046
2.275073, 0.036956, 3.360320
2.302400, 0.039505, 3.592046
2.316255, 0.039505, 3.592046
2.321802, 0.039505, 3.592046
2.327371, 0.039505, 3.592046
2.331260, 0.039505, 3.592046
2.335504, 0.039505, 3.592046
2.341573, 0.036956, 3.360320
2.359323, 0.039505, 3.592046
2.369746, 0.036956, 3.360320
2.373497, 0.039505, 3.592046
2.376342, 0.036956, 3.360320
2.379141, 0.039505, 3.592046
2.381937, 0.039505, 3.592046
2.385714, 0.036956, 3.360320
2.411996, 0.036956, 3.360320
2.420676, 0.039505, 3.592046
2.425400, 0.036956, 3.360320
2.428416, 0.039505, 3.592046
2.434304, 0.036956, 3.360320
2.457475, 0.039505, 3.592046
2.468800, 0.036956, 3.360320
2.475163, 0.036956, 3.360320
2.480207, 0.039505, 3.592046
2.483141, 0.039505, 3.592046
2.486947, 0.039505, 3.592046
2.506522, 0.039505, 3.592046
2.517844, 0.036956, 3.360320
2.521747, 0.039505, 3.592046
2.524743, 0.039505, 3.592046
2.527754, 0.039505, 3.592046
2.531042, 0.039505, 3.592046
2.534974, 0.036956, 3.360320
2.539375, 0.036956, 3.360320
2.543727, 0.036956, 3.360320
2.548583, 0.039505, 3.592046
2.553476, 0.039505, 3.592046
2.558846, 0.036956, 3.360320
2.563562, 0.039505, 3.592046
2.567957, 0.036956, 3.360320
2.572313, 0.039505, 3.592046
2.576593, 0.039505, 3.592046
2.581277, 0.039505, 3.592046
2.586019, 0.039505, 3.592046
2.590768, 0.036956, 3.360320
2.595290, 0.039505, 3.592046
2.599836, 0.036956, 3.360320
2.604582, 0.039505, 3.592046
2.608059, 0.039505, 3.592046
2.611431, 0.036956, 3.360320
2.614884, 0.039505, 3.592046
2.619067, 0.039505, 3.592046
2.622436, 0.039505, 3.592046
2.625991, 0.036956, 3.360320
2.631556, 0.036956, 3.360320
2.635147, 0.039505, 3.592046
2.637655, 0.039505, 3.592046
2.640125, 0.039505, 3.592046
2.642803, 0.036956, 3.360320
2.651287, 0.039505, 3.592046
2.669943, 0.039505, 3.592046
2.676586, 0.039505, 3.592046
2.680089, 0.036956, 3.360320
2.683047, 0.036956, 3.360320
2.687314, 0.039505, 3.592046
2.693616, 0.039505, 3.592046
2.699358, 0.039505, 3.592046
2.705381, 0.039505, 3.592046
2.709803, 0.039505, 3.592046
2.712984, 0.039505, 3.592046
2.716601, 0.036956, 3.360320
2.721830, 0.036956, 3.360320
2.724508, 0.036956, 3.360320
2.727489, 0.036956, 3.360320
2.738578, 0.039505, 3.592046
2.757214, 0.039505, 3.592046
2.761630, 0.036956, 3.360320
2.764631, 0.039505, 3.592046
2.767271, 0.039505, 3.592046
2.770376, 0.036956, 3.360320
2.776185, 0.036956, 3.360320
2.781813, 0.036956, 3.360320
2.789033, 0.036956, 3.360320
2.795106, 0.039505, 3.592046
2.798710, 0.039505, 3.592046
2.802062, 0.039505, 3.592046
2.805090, 0.036956, 3.360320
2.807948, 0.039505, 3.592046
2.810835, 0.036956, 3.360320
2.813635, 0.039505, 3.592046
2.816622, 0.036956, 3.360320
2.819978, 0.039505, 3.592046
2.823227, 0.036956, 3.360320
