Time (s),Voltage (V),Pressure
0.529960, -1.061761, -116.793700
0.574554, -1.061761, -116.793700
0.602745, -1.061761, -116.793700
0.625394, -1.064311, -117.074196
0.678742, -1.061761, -116.793700
0.692924, -1.061761, -116.793700
0.696020, -1.061761, -116.793700
0.698834, -1.064311, -117.074196
0.701544, -1.061761, -116.793700
0.704168, -1.064311, -117.074196
0.706681, -1.064311, -117.074196
0.709436, -1.061761, -116.793700
0.711871, -1.061761, -116.793700
0.714509, -1.061761, -116.793700
0.716950, -1.064311, -117.074196
0.720581, -1.064311, -117.074196
0.723115, -1.061761, -116.793700
0.725727, -1.061761, -116.793700
0.728357, -1.061761, -116.793700
0.731045, -1.064311, -117.074196
0.733670, -1.064311, -117.074196
0.735947, -1.061761, -116.793700
0.738515, -1.061761, -116.793700
0.741143, -1.061761, -116.793700
0.743708, -1.061761, -116.793700
0.745968, -1.064311, -117.074196
0.748225, -1.061761, -116.793700
0.750782, -1.061761, -116.793700
0.753113, -1.061761, -116.793700
0.755738, -1.061761, -116.793700
0.759975, -1.064311, -117.074196
0.762085, -1.061761, -116.793700
0.765344, -1.064311, -117.074196
0.769393, -1.061761, -116.793700
0.772636, -1.061761, -116.793700
0.775634, -1.064311, -117.074196
0.778438, -1.064311, -117.074196
0.781022, -1.061761, -116.793700
0.783559, -1.064311, -117.074196
0.786147, -1.061761, -116.793700
0.788699, -1.061761, -116.793700
0.791294, -1.064311, -117.074196
0.793850, -1.064311, -117.074196
0.796414, -1.061761, -116.793700
0.798902, -1.064311, -117.074196
0.801342, -1.064311, -117.074196
0.803813, -1.061761, -116.793700
0.806356, -1.061761, -116.793700
0.808654, -1.064311, -117.074196
0.810916, -1.064311, -117.074196
0.813260, -1.064311, -117.074196
0.815911, -1.064311, -117.074196
0.818509, -1.064311, -117.074196
0.821094, -1.061761, -116.793700
0.823667, -1.064311, -117.074196
0.826379, -1.061761, -116.793700
0.828911, -1.061761, -116.793700
0.831561, -1.061761, -116.793700
