Time (s),Voltage (V),Pressure
0.638794, 0.281654, 25.606053
0.723071, 0.284203, 25.837780
0.784281, 0.281654, 25.606053
0.867374, 0.281654, 25.606053
0.967348, 0.281654, 25.606053
0.990551, 0.281654, 25.606053
0.994631, 0.281654, 25.606053
0.998344, 0.281654, 25.606053
1.001575, 0.281654, 25.606053
1.004560, 0.281654, 25.606053
1.007524, 0.281654, 25.606053
1.010668, 0.281654, 25.606053
1.013816, 0.284203, 25.837780
1.016923, 0.284203, 25.837780
1.019997, 0.281654, 25.606053
1.024322, 0.281654, 25.606053
1.027343, 0.281654, 25.606053
1.031109, 0.281654, 25.606053
1.034681, 0.281654, 25.606053
1.037979, 0.281654, 25.606053
1.041186, 0.281654, 25.606053
1.044445, 0.281654, 25.606053
1.047032, 0.284203, 25.837780
1.049691, 0.281654, 25.606053
1.052154, 0.284203, 25.837780
1.055042, 0.281654, 25.606053
1.058083, 0.284203, 25.837780
1.061606, 0.284203, 25.837780
1.064956, 0.281654, 25.606053
1.068304, 0.281654, 25.606053
1.071444, 0.281654, 25.606053
1.074694, 0.281654, 25.606053
1.078205, 0.281654, 25.606053
1.081860, 0.281654, 25.606053
1.085227, 0.284203, 25.837780
1.088432, 0.281654, 25.606053
1.091567, 0.281654, 25.606053
1.094568, 0.284203, 25.837780
1.097676, 0.281654, 25.606053
1.100811, 0.281654, 25.606053
1.103847, 0.281654, 25.606053
1.106791, 0.281654, 25.606053
1.109693, 0.281654, 25.606053
1.113437, 0.284203, 25.837780
1.116807, 0.284203, 25.837780
1.119995, 0.281654, 25.606053
1.123109, 0.284203, 25.837780
1.126144, 0.284203, 25.837780
1.129908, 0.281654, 25.606053
1.132125, 0.284203, 25.837780
1.134816, 0.281654, 25.606053
1.137837, 0.284203, 25.837780
1.141282, 0.281654, 25.606053
1.146044, 0.284203, 25.837780
1.149693, 0.281654, 25.606053
1.152458, 0.281654, 25.606053
1.155209, 0.281654, 25.606053
1.158250, 0.281654, 25.606053
1.163561, 0.281654, 25.606053
1.169743, 0.281654, 25.606053
1.172976, 0.281654, 25.606053
1.175963, 0.281654, 25.606053
1.178729, 0.284203, 25.837780
1.181535, 0.281654, 25.606053
1.184755, 0.284203, 25.837780
1.187590, 0.284203, 25.837780
1.190451, 0.281654, 25.606053
